SKU,Descripcion,Categoria,Proveedor,PriceARS,StockQty
BRE7630,"Fresa Router Redondear Esquinas 1/4""x1 1/2"" - BREMEN",Varios,Bremen,0,0
BRE7631,"Fresa Router Media Caña 1/4""x1/2""x3/8 - BREMEN",Varios,Bremen,0,0
BRE7632,"Fresa Router Media Caña 1/4""x3/4""x1/2 - BREMEN",Varios,Bremen,0,0
BRE7633,"Fresa Router Media Caña Guía Auxiliar 1/4""x1/2""x3/8 - BREMEN",Varios,Bremen,0,0
BRE7634,"Fresa Router Biselar 45° 1/4""x1 - BREMEN",Varios,Bremen,0,0
BRE7635,"Fresa Router Biselar 45° 1/4""x1 1/4"" - BREMEN",Varios,Bremen,0,0
BRE7636,"Fresa Router Moldura Clásica 1/4""x1 3/8""x11/16 - BREMEN",Varios,Bremen,0,0
BRE7637,"Fresa Router Perfil Doble 1/4""x1 1/8""x1/2 - BREMEN",Varios,Bremen,0,0
BRE7638,"Fresa Router Ranura 1/4""x3/4""x5mm - BREMEN",Varios,Bremen,0,0
BRE7639,"Fresa Router Muelle 1/4""x3/4""x17mm - BREMEN",Varios,Bremen,0,0
BRE7640,"Fresa Router Ranura 1/4""x7/8""x6mm - BREMEN",Varios,Bremen,0,0
BRE7641,"Fresa Router Muelle 1/4""x7/8""x20.5mm - BREMEN",Varios,Bremen,0,0
BRE7642,Juego Gubias x12 Piezas Caja Madera - BREMEN,Juegos y Sets,Bremen,0,0
BRE7643,Juego Mecha Madera x6 Piezas (4-12mm) - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7644,Repuesto Pistola Pintar de Alta Aguja 1.5mm - BREMEN,Varios,Bremen,0,0
BRE7645,Repuesto Pistola Pintar de Alta Aguja 2.0mm - BREMEN,Varios,Bremen,0,0
BRE7646,Pistola Pintar HVLP Texturados y Látex - BREMEN,Varios,Bremen,0,0
BRE7647,Escuadra Multiángulo Triangular - BREMEN,Varios,Bremen,0,0
BRE7648,Escuadra Multiángulo Triangular - WEMBLEY,Varios,Bremen,0,0
BRE7649,Hacha Tumba 4 1/2lb Forjada Cabo Fibra Vidrio - BREMEN,Varios,Bremen,0,0
BRE7665,Prensa Ángulos - BREMEN,Sujeción,Bremen,0,0
BRE7666,Arco Junior con Hoja Mango PP/TPR - BREMEN,Varios,Bremen,0,0
BRE7667,Arco Montaraz con Hoja 21 - BREMEN,Varios,Bremen,0,0
BRE7668,Arco Montaraz con Hoja 24 - BREMEN,Varios,Bremen,0,0
BRE7669,Arco Montaraz con Hoja 30 - BREMEN,Varios,Bremen,0,0
BRE7670,"Arco Montaraz 21"" Hoja Madera Seca - BREMEN",Varios,Bremen,0,0
BRE7671,"Arco Montaraz 21"" Hoja Madera Verde - BREMEN",Varios,Bremen,0,0
BRE7672,"Arco Montaraz 24"" Hoja Madera Seca - BREMEN",Varios,Bremen,0,0
BRE7673,"Arco Montaraz 24"" Hoja Madera Verde - BREMEN",Varios,Bremen,0,0
BRE7674,"Arco Montaraz 30"" Hoja Madera Seca - BREMEN",Varios,Bremen,0,0
BRE7675,"Arco Montaraz 30"" Hoja Madera Verde - BREMEN",Varios,Bremen,0,0
BRE7676,Juego Formón x4 Piezas (10-19mm) Mango TPR - BREMEN,Juegos y Sets,Bremen,0,0
BRE7677,Máscara Fotosensible - BREMEN,Varios,Bremen,0,0
BRE7678,"Nivel Torpedo Profesional 9"" Base Aluminio Imán - BREMEN",Varios,Bremen,0,0
BRE7679,Mecha Widia 5x80mm Encastre Hexagonal - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7680,Mecha Widia 6x100mm Encastre Hexagonal - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7681,Mecha Widia 8x120mm Encastre Hexagonal - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7682,Mecha Widia 10x120mm Encastre Hexagonal - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7683,Mecha Widia 12x150mm Encastre Hexagonal - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7684,Juego Mecha Widia x4 Piezas (5-10mm) Blister - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7685,Juego Mecha Widia x3 Piezas (5-8mm) Blister - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7690,Cinta Amarre con Crique 5mx25mm (700kg) x2 Unidades - BREMEN,Cintas y Precintos,Bremen,0,0
BRE7691,Cinta Amarre con Crique 5mx25mm (700kg) x4 Unidades - BREMEN,Cintas y Precintos,Bremen,0,0
BRE7692,Cinta Amarre con Crique 8mx38mm (3000kg) x1 Unidad - BREMEN,Cintas y Precintos,Bremen,0,0
BRE7693,Cinta Amarre con Crique 8mx50mm (5000kg) x1 Unidad - BREMEN,Cintas y Precintos,Bremen,0,0
BRE7694,Herramienta Multifunción Plegable 15en1 - BREMEN,Varios,Bremen,0,0
BRE7695,Juego Machos con Manija x8 Piezas BSW - BREMEN,Albañilería,Bremen,0,0
BRE7696,Juego Machos con Manija x8 Piezas mm - BREMEN,Albañilería,Bremen,0,0
BRE7697,Juego Cojinetes con Manija x8 Piezas mm - BREMEN,Juegos y Sets,Bremen,0,0
BRE7698,"Disco Diamantado 7"" Corte Metal - BREMEN",Discos Abrasivos,Bremen,0,0
BRE7699,Rastrillo con Puente 14 Dientes - BREMEN,Varios,Bremen,0,0
BRE77,Candado Hierro Llave Lateral 25mm - BREMEN,Bocallaves y Dados,Bremen,0,0
BRE7700,Rastrillo con Puente 16 Dientes - BREMEN,Varios,Bremen,0,0
BRE7701,Rastrillo con Puente 18 Dientes - BREMEN,Varios,Bremen,0,0
BRE7703,"Cinta Selladora PTFE 1/2""x10m Blister x1 Unidad - BREMEN",Cintas y Precintos,Bremen,0,0
BRE7704,"Cinta Selladora PTFE 1/2""x20m Blister x1 Unidad - BREMEN",Cintas y Precintos,Bremen,0,0
BRE7705,"Cinta Selladora PTFE 3/4""x20m x1 Unidad - BREMEN",Cintas y Precintos,Bremen,0,0
BRE7706,"Cinta Selladora PTFE 3/4""x40m Blister x1 Unidad - BREMEN",Cintas y Precintos,Bremen,0,0
BRE7707,Nivel Aluminio Profesional 3 Gotas 800mm - BREMEN,Varios,Bremen,0,0
BRE7708,Nivel Aluminio Profesional 3 Gotas 1000mm - BREMEN,Varios,Bremen,0,0
BRE7709,Nivel Aluminio Profesional 3 Gotas 1200mm - BREMEN,Varios,Bremen,0,0
BRE7710,Protector Exterior Visor Máscara Fotosensible x10 Unidades - BREMEN,Varios,Bremen,0,0
BRE7711,Protector Interior Visor Máscara Fotosensible x10 Unidades - BREMEN,Varios,Bremen,0,0
BRE7712,Arnés para Máscara Fotosensible Batería Removible - BREMEN,Varios,Bremen,0,0
BRE7713,"Llave Impacto Neumática 1/2"" 1560Nm Composite - BREMEN",Varios,Bremen,0,0
BRE7714,"Kit Llave Impacto Neumática 1/2"" 1560Nm x11 Piezas - BREMEN",Juegos y Sets,Bremen,0,0
BRE7715,Hacha Tumba Rajar 4 1/2lb Forjada Cabo Fibra - BREMEN,Varios,Bremen,0,0
BRE7721,Tijera Multiuso Acero Inoxidable con Rompenueces - BREMEN,Varios,Bremen,0,0
BRE7722,Nivel Láser Línea 1x360° Luz Verde (1 Línea+1 Plano) - BREMEN,Varios,Bremen,0,0
BRE7723,Nivel Láser Línea Luz Verde (2 Líneas) - BREMEN,Varios,Bremen,0,0
BRE7724,Nivel Láser Línea 3x360° Luz Verde (3 Planos) - BREMEN,Varios,Bremen,0,0
BRE7725,"Pelacable Automático Frontal 8"" Mango Bimaterial - BREMEN",Varios,Bremen,0,0
BRE7726,Juego Mechas y Puntas x82 Piezas - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7727,Juego Mechas y Puntas x101 Piezas - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7732,Serrucho Japonés Doble Filo - BREMEN,Sierras,Bremen,0,0
BRE7733,Prensa Tipo F Liberación Rápida 6 - WEMBLEY,Sujeción,Bremen,0,0
BRE7734,Prensa Tipo F Liberación Rápida 12 - WEMBLEY,Sujeción,Bremen,0,0
BRE7735,Prensa Tipo F Liberación Rápida 18 - WEMBLEY,Sujeción,Bremen,0,0
BRE7736,Prensa Tipo F Liberación Rápida 24 - WEMBLEY,Sujeción,Bremen,0,0
BRE7737,Prensa Tipo F Liberación Rápida 36 - WEMBLEY,Sujeción,Bremen,0,0
BRE7738,Juego Pinzas Precisión Tipo Bruselas x6 Piezas - BREMEN,Pinzas y Alicates,Bremen,0,0
BRE7739,Pistola Aplicadora con Corte Cromada - BREMEN,Varios,Bremen,0,0
BRE7740,Nivel Láser Línea 3x360° Luz Verde (3 Planos) - BREMEN,Varios,Bremen,0,0
BRE7742,Sierra Copa Bimetal 152mm - BREMEN,Sierras,Bremen,0,0
BRE7743,Mate Acero Inoxidable 300ml - BREMEN,Varios,Bremen,0,0
BRE7744,Bombilla y Cepillo Limpiador - BREMEN,Varios,Bremen,0,0
BRE7745,Telémetro Medidor Láser de Distancia - WEMBLEY,Medición,Bremen,0,0
BRE7746,Candado Bronce Perno Horizontal Reforzado 50mm - BREMEN,Bocallaves y Dados,Bremen,0,0
BRE7747,Candado Bronce Perno Horizontal Reforzado 60mm - BREMEN,Bocallaves y Dados,Bremen,0,0
BRE7748,Candado Bronce Perno Horizontal Reforzado 70mm - BREMEN,Bocallaves y Dados,Bremen,0,0
BRE7751,"Repuesto Tijera Podar 8 1/2"" Yunque Recto - BREMEN",Varios,Bremen,0,0
BRE7752,"Repuesto Tijera Podar 8 1/2"" Yunque Recto - BREMEN",Varios,Bremen,0,0
BRE7753,"Tijera Podar 8"" Yunque Curvo - WEMBLEY",Varios,Bremen,0,0
BRE7754,Juego Machos y Cojinetes Métrico x74 Piezas - BREMEN,Albañilería,Bremen,0,0
BRE7755,Candado Acero Niquelado Llave Computarizada 30mm - WEMBLEY,Bocallaves y Dados,Bremen,0,0
BRE7756,Candado Acero Niquelado Llave Computarizada 40mm - WEMBLEY,Bocallaves y Dados,Bremen,0,0
BRE7757,Candado Acero Niquelado Llave Computarizada 50mm - WEMBLEY,Bocallaves y Dados,Bremen,0,0
BRE7758,Candado Acero Niquelado Llave Computarizada 60mm - WEMBLEY,Bocallaves y Dados,Bremen,0,0
BRE7759,Candado Acero Niquelado Hermanados 2x40mm - WEMBLEY,Bocallaves y Dados,Bremen,0,0
BRE7761,"Pincel N°10 (1"") - BREMEN",Varios,Bremen,0,0
BRE7762,"Pincel N°15 (1 1/2"") - BREMEN",Varios,Bremen,0,0
BRE7763,"Pincel N°20 (2"") - BREMEN",Varios,Bremen,0,0
BRE7764,"Pincel N°25 (2 1/2"") - BREMEN",Varios,Bremen,0,0
BRE7765,"Pincel N°30 (3"") - BREMEN",Varios,Bremen,0,0
BRE7766,"Pincel N°40 (4"") - BREMEN",Varios,Bremen,0,0
BRE7767,"Pincel Premium N°10 (1"") - BREMEN",Varios,Bremen,0,0
BRE7768,"Pincel Premium N°15 (1 1/2"") - BREMEN",Varios,Bremen,0,0
BRE7769,"Pincel Premium N°20 (2"") - BREMEN",Varios,Bremen,0,0
BRE7770,"Pincel Premium N°25 (2 1/2"") - BREMEN",Varios,Bremen,0,0
BRE7771,"Pincel Premium N°30 (3"") - BREMEN",Varios,Bremen,0,0
BRE7772,"Pincel Premium N°40 (4"") - BREMEN",Varios,Bremen,0,0
BRE7773,Kit Repuesto Mordazas Remachadora Profesional x2 - BREMEN,Juegos y Sets,Bremen,0,0
BRE7774,Juego Llaves Combinadas con Crique x5 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7775,Juego Llaves Combinadas con Crique x7 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7776,Juego Llaves Combinadas Crique Articulada x7 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7777,Juego Llaves Combinadas con Crique mm/SAE x10 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7778,Juego Llaves Combinadas Cortas x7 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7779,Juego Llaves Combinadas Curvas Tipo S 10-19mm x5 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7780,"Juego Llaves Pata de Cuervo Encastre 3/8"" x10 Piezas - BREMEN",Bocallaves y Dados,Bremen,0,0
BRE7781,Juego Mechas y Puntas x35 Piezas - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7782,"Juego Llave Crique 1/4"" con Bocallaves y Puntas x18 Piezas - BREMEN",Llaves,Bremen,0,0
BRE7783,Juego Puntas Precisión para Celular x29 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7784,Juego Puntas Precisión x45 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7785,Pinza Pelacable Automática 0.25-6.00mm - BREMEN,Pinzas y Alicates,Bremen,0,0
BRE7786,Cepillo Escofina Cuchilla Reemplazable 140x40mm - BREMEN,Albañilería,Bremen,0,0
BRE7787,Repuesto Filo Cepillo Escofina 140x40mm - BREMEN,Albañilería,Bremen,0,0
BRE7788,Inflador con Manómetro - WEMBLEY,Varios,Bremen,0,0
BRE7789,Mezclador Pintura SDS Plus 120x600mm - BREMEN,Pinturas,Bremen,0,0
BRE7790,Juego Destornilladores x2 Piezas PL5x100/PH1 5x100 - BREMEN,Destornilladores,Bremen,0,0
BRE7791,Juego Destornilladores x2 Piezas PL6x125/PH2 6x125 - BREMEN,Destornilladores,Bremen,0,0
BRE7792,Bocallave Sacabujía Articulado 14x90mm Encastre 3/8 - BREMEN,Llaves,Bremen,0,0
BRE7795,Destornillador Precisión Tri-Wing Y2.5 - BREMEN,Destornilladores,Bremen,0,0
BRE7796,Juego Destornillador con Crique x15 Piezas - BREMEN,Destornilladores,Bremen,0,0
BRE7797,Juego Cuchillas Precisión x8 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7798,Juego Puntas Precisión x32 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7799,Juego Destornilladores y Puntas x43 Piezas - WEMBLEY,Destornilladores,Bremen,0,0
BRE7800,Marcador de Tiza Profesional x3 Piezas - BREMEN,Varios,Bremen,0,0
BRE7801,Juego Destornilladores x12 Piezas PH/PL - BREMEN,Destornilladores,Bremen,0,0
BRE7802,Juego Destornilladores x12 Piezas PH/PL/TX - BREMEN,Destornilladores,Bremen,0,0
BRE7803,"Pinza Fuerza de Punta 6.5"" Pinza Perro - BREMEN",Pinzas y Alicates,Bremen,0,0
BRE7804,"Pinza Fuerza de Punta 9"" Pinza Perro - BREMEN",Pinzas y Alicates,Bremen,0,0
BRE7805,"Pinza Fuerza Tipo C 11"" Mordaza Móvil Pinza Perro - BREMEN",Pinzas y Alicates,Bremen,0,0
BRE7806,"Pinza Fuerza Boca Ancha 10"" Pinza Perro - BREMEN",Pinzas y Alicates,Bremen,0,0
BRE7807,"Pinza Fuerza para Soldar 9"" Pinza Perro - BREMEN",Pinzas y Alicates,Bremen,0,0
BRE7808,"Pinza Fuerza Mordaza Curva 10"" 2 Posiciones Pinza Perro - BREMEN",Pinzas y Alicates,Bremen,0,0
BRE7809,Juego Llaves con Crique x4 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7810,"Llave Impacto Neumática Compacta 1/2"" 678Nm Composite - BREMEN",Varios,Bremen,0,0
BRE7813,Juego Punzones Saca Espiga x6 Piezas - WEMBLEY,Juegos y Sets,Bremen,0,0
BRE7814,Alicate Cortacable 10 - BREMEN,Pinzas y Alicates,Bremen,0,0
BRE7815,Budinera para Yesero - BREMEN,Varios,Bremen,0,0
BRE7816,"Repuesto Rotor/Aletas para Llave Impacto 1/2"" 678Nm - BREMEN",Varios,Bremen,0,0
BRE7817,"Repuesto Tapa/Buje para Llave Impacto 1/2"" 678Nm - BREMEN",Varios,Bremen,0,0
BRE7818,"Repuesto Yunque/O-ring para Llave Impacto 1/2"" 678Nm - BREMEN",Varios,Bremen,0,0
BRE7819,"Repuesto Entrada Aire para Llave Impacto 1/2"" 678Nm - BREMEN",Varios,Bremen,0,0
BRE7820,"Sierra Circular 9 1/4"" 30D Widia 25mm - BREMEN",Sierras,Bremen,0,0
BRE7821,"Sierra Circular 9 1/4"" 48D Widia 25mm - BREMEN",Sierras,Bremen,0,0
BRE7822,"Sierra Circular 9 1/4"" 60D Widia 25mm - BREMEN",Sierras,Bremen,0,0
BRE7823,Juego Insertos para Rosca M5x0.80 x25 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7824,Juego Insertos para Rosca M6x1.00 x25 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7825,Juego Insertos para Rosca M8x1.25 x25 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7826,Juego Insertos para Rosca M10x1.50 x15 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7827,Juego Insertos para Rosca M12x1.75 x15 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7828,Juego Insertos para Rosca M10x1.25 x15 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7829,Juego Insertos para Rosca M12x1.25 x15 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7830,Juego Insertos para Rosca M12x1.5 x15 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7831,Juego Insertos para Rosca M14x1.25 x15 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7832,Juego Insertos M10x1.25x13.5mm x10 Unidades - BREMEN,Juegos y Sets,Bremen,0,0
BRE7833,Juego Insertos M12x1.25x16.3mm x10 Unidades - BREMEN,Juegos y Sets,Bremen,0,0
BRE7834,Juego Insertos M12x1.5x16.3mm x10 Unidades - BREMEN,Juegos y Sets,Bremen,0,0
BRE7835,Juego Insertos M14x1.25x16.3mm x10 Unidades - BREMEN,Juegos y Sets,Bremen,0,0
BRE7836,Juego Insertos para Roscas x88 Piezas - BREMEN,Juegos y Sets,Bremen,0,0
BRE7837,Pinza Cortacerámico con Rueda Tungsteno 8 - BREMEN,Pinzas y Alicates,Bremen,0,0
BRE7838,Pinza Cortacerámico 8 - BREMEN,Pinzas y Alicates,Bremen,0,0
BRE7839,"Pinza Cortavidrio/Cerámico 8"" x2 Ruedas - BREMEN",Pinzas y Alicates,Bremen,0,0
BRE7841,Repuesto Ruedas Filo Circular x2 para 7839 - BREMEN,Varios,Bremen,0,0
BRE7842,Repuesto Tope Plástico y Filo Circular para 7837 - BREMEN,Varios,Bremen,0,0
BRE7843,Mecha Hormigón SDS Max 14x350mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7844,Mecha Hormigón SDS Max 16x350mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7845,Mecha Hormigón SDS Max 18x350mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7846,Mecha Hormigón SDS Max 20x350mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7847,Mecha Hormigón SDS Max 22x350mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7848,Mecha Hormigón SDS Max 25x350mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7849,Mecha Hormigón SDS Max 28x350mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7850,Mecha Hormigón SDS Max 30x350mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7851,Mecha Hormigón SDS Max 35x350mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7852,Mecha Hormigón SDS Max 14x540mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7853,Mecha Hormigón SDS Max 16x540mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7854,Mecha Hormigón SDS Max 18x540mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7855,Mecha Hormigón SDS Max 20x540mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7856,Mecha Hormigón SDS Max 22x540mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7857,Mecha Hormigón SDS Max 25x540mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7858,Mecha Hormigón SDS Max 28x540mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7859,Mecha Hormigón SDS Max 30x540mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7860,Mecha Hormigón SDS Max 35x540mm - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7861X1,Punta Impacto Phillips #2 25mm Magnética x1 Unidad - BREMEN,Varios,Bremen,0,0
BRE7862,Punta Impacto Phillips #2 50mm Magnética x5 Unidades - BREMEN,Varios,Bremen,0,0
BRE7863,Punta Impacto Phillips #2 50mm Magnética x10 Unidades - BREMEN,Varios,Bremen,0,0
BRE7864,Punta Impacto Phillips #2 50mm Magnética x250 Unidades - BREMEN,Varios,Bremen,0,0
BRE7865,Punta Impacto Phillips #2 90mm Magnética x5 Unidades - BREMEN,Varios,Bremen,0,0
BRE7866,Punta Impacto Pozidriv #2 50mm Magnética x5 Unidades - BREMEN,Varios,Bremen,0,0
BRE7867,Puntas Impacto Mixtas 50mm Magnética x5 Unidades - BREMEN,Varios,Bremen,0,0
BRE7868,Puntas Impacto Torx T20 50mm Magnética x5 Unid - BREMEN,Varios,Bremen,0,0
BRE7869,Puntas Impacto Torx T25 50mm Magnética x5 Unid - BREMEN,Varios,Bremen,0,0
BRE7870,Puntas Impacto Torx T30 50mm Magnética x5 Unid - BREMEN,Varios,Bremen,0,0
BRE7871,"Juego Adaptadores Impacto 1/4"" Hex x 1/4"" 3/8"" 1/2"" 50mm x3 Unid - BREMEN",Juegos y Sets,Bremen,0,0
BRE7872,"Adaptador Impacto 1/4"" Hex x 1/4"" Cuadrado Macho 50mm x3 Unid - BREMEN",Albañilería,Bremen,0,0
BRE7873,"Adaptador Impacto 1/4"" Hex x 3/8"" Cuadrado Macho 50mm x3 Unid - BREMEN",Albañilería,Bremen,0,0
BRE7874,"Adaptador Impacto 1/4"" Hex x 1/2"" Cuadrado Macho 50mm x3 Unid - BREMEN",Albañilería,Bremen,0,0
BRE7875,"Boquilla Magnética Impacto 1/4"" 5/16"" 3/8"" 7/16""x48mm Blister x4 Unid - BREMEN",Varios,Bremen,0,0
BRE7876,"Boquilla Magnética Impacto 3/8""x48mm Blister x4 Unid - BREMEN",Varios,Bremen,0,0
BRE7877,Juego Mechas y Puntas de Impacto x40 Piezas - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7879,"Juego Bocallave Encastre 1/2"" x37 Piezas con Llaves Combinadas - WEMBLEY",Bocallaves y Dados,Bremen,0,0
BRE7880,Repuesto Pistón Clavadora Engrampadora Neumática - WEMBLEY,Bulonería,Bremen,0,0
BRE7881,Candado Combinación 21mm 3 Dígitos - WEMBLEY,Bocallaves y Dados,Bremen,0,0
BRE7882,Candado Combinación 28mm 3 Dígitos - WEMBLEY,Bocallaves y Dados,Bremen,0,0
BRE7883,Candado Combinación 38mm 4 Dígitos - WEMBLEY,Bocallaves y Dados,Bremen,0,0
BRE7884,Juego Mechas Acero Rápido HSS x19 Piezas (1-10mm) Caja - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7885,Juego Mechas Acero Rápido x25 Piezas (1-13mm) Plus - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7886,Sierra Copa 30mm Diente de Widia - BREMEN,Sierras,Bremen,0,0
BRE7887,"Disco Lija Anti-Empaste G60 para Lijadora Orbital 5"" x5 Unid - BREMEN",Discos Abrasivos,Bremen,0,0
BRE7888,"Disco Lija Anti-Empaste G80 para Lijadora Orbital 5"" x5 Unid - BREMEN",Discos Abrasivos,Bremen,0,0
BRE7889,"Disco Lija Anti-Empaste G100 para Lijadora Orbital 5"" x5 Unid - BREMEN",Discos Abrasivos,Bremen,0,0
BRE7890,"Disco Lija Anti-Empaste G120 para Lijadora Orbital 5"" x5 Unid - BREMEN",Discos Abrasivos,Bremen,0,0
BRE7891,"Llave Combinada SAE 1/4"" Profesional - WEMBLEY",Llaves,Bremen,0,0
BRE7892,"Llave Combinada SAE 5/16"" Profesional - WEMBLEY",Llaves,Bremen,0,0
BRE7893,"Llave Combinada SAE 3/8"" Profesional - WEMBLEY",Llaves,Bremen,0,0
BRE7894,"Llave Combinada SAE 7/16"" Profesional - WEMBLEY",Llaves,Bremen,0,0
BRE7895,"Llave Combinada SAE 1/2"" Profesional - WEMBLEY",Llaves,Bremen,0,0
BRE7896,"Llave Combinada SAE 9/16"" Profesional - WEMBLEY",Llaves,Bremen,0,0
BRE7897,"Llave Combinada SAE 5/8"" Profesional - WEMBLEY",Llaves,Bremen,0,0
BRE7898,"Llave Combinada SAE 11/16"" Profesional - WEMBLEY",Llaves,Bremen,0,0
BRE7899,"Llave Combinada SAE 3/4"" Profesional - WEMBLEY",Llaves,Bremen,0,0
BRE7900,"Llave Combinada SAE 13/16"" Profesional - WEMBLEY",Llaves,Bremen,0,0
BRE7901,"Llave Combinada SAE 7/8"" Profesional - WEMBLEY",Llaves,Bremen,0,0
BRE7902,"Llave Combinada SAE 15/16"" Profesional - WEMBLEY",Llaves,Bremen,0,0
BRE7903,"Llave Combinada SAE 1"" Profesional - WEMBLEY",Llaves,Bremen,0,0
BRE7904,Llave Combinada 6mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7905,Llave Combinada 7mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7906,Llave Combinada 8mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7907,Llave Combinada 9mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7908,Llave Combinada 10mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7909,Llave Combinada 11mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7910,Llave Combinada 12mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7911,Llave Combinada 13mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7912,Llave Combinada 14mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7913,Llave Combinada 15mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7914,Llave Combinada 16mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7915,Llave Combinada 17mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7916,Llave Combinada 18mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7917,Llave Combinada 19mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7918,Llave Combinada 20mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7919,Llave Combinada 21mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7920,Llave Combinada 22mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7921,Llave Combinada 23mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7922,Llave Combinada 24mm Profesional - WEMBLEY,Llaves,Bremen,0,0
BRE7923,Juego Llaves Combinadas x5 Piezas (11-13-17-19) - WEMBLEY,Juegos y Sets,Bremen,0,0
BRE7924,Juego Llaves Combinadas x8 Piezas (11-12-13-14-15-17-19) - WEMBLEY,Juegos y Sets,Bremen,0,0
BRE7925,Juego Llaves Combinadas x10 Piezas (8-9-11-12-13-14-15-17-19) - WEMBLEY,Juegos y Sets,Bremen,0,0
BRE7926,Juego Brocas de Tungsteno 33mm x3 Piezas - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7927,Juego Brocas de Tungsteno 43mm x3 Piezas - BREMEN,Herramientas Electricas,Bremen,0,0
BRE7928,Muela Diamantada Turbo 4 - BREMEN,Varios,Bremen,0,0
BRE7929,Muela Diamantada Doble Astra 4 - BREMEN,Varios,Bremen,0,0
BRE7933,Juego Prensas Rápidas para Ángulos x4 Piezas - WEMBLEY,Sujeción,Bremen,0,0
BRE7934,Plantilla Instalación de Bisagras 35mm - WEMBLEY,Varios,Bremen,0,0
